paragraph_index,text,assigned_narrator,confidence,probabilities
423,So what did I do while Miri fed her intellect amongst the greatest minds in the country? I drank cof...,7,1.0,"[0.0, 0.0, 0.0, 0.0, 1.2322851315969436e-43, 0.0, 0.0, 1.0, 0.0]"
424,"I moved the furniture in the place I slept in (moved it and moved it and moved it), I walked down al...",4,0.9434922855189767,"[0.0, 0.0, 0.0, 0.0, 0.9434922855189767, 0.0, 0.05650771448102335, 0.0, 0.0]"
425,I got good at cooking Mormon funeral potatoes. They’re basically just potatoes fried in a batter mad...,6,1.0,"[0.0, 0.0, 0.0, 0.0, 5.5843264284400035e-18, 0.0, 1.0, 0.0, 0.0]"
426,"I got back the day before Miri came home. Dad had offered to pick me up, but I told him not to worry...",6,0.9999999354750976,"[0.0, 0.0, 0.0, 0.0, 6.452490160002563e-08, 0.0, 0.9999999354750976, 0.0, 0.0]"
427,"Sade was by the telephone table, and I was about to make a comment about the tree, but she was stand...",6,0.9999999999543654,"[0.0, 0.0, 0.0, 0.0, 4.5635128668986174e-11, 0.0, 0.9999999999543654, 0.0, 0.0]"
428,"Dad found me in Lily’s studio, trying to see what I could make from the film I’d transferred from th...",6,0.9999999999998792,"[8.03161064573156e-18, 0.0, 0.0, 0.0, 1.2060220498915104e-13, 0.0, 0.9999999999998792, 0.0, 0.0]"
429,"He came in. I told him about Sade and the phone, and he nodded thoughtfully.",6,0.9999999999999272,"[0.0, 0.0, 0.0, 0.0, 7.354535529457146e-14, 0.0, 0.9999999999999272, 0.0, 0.0]"
430,He said he’d had no reason to tell her.,5,1.0,"[0.0, 0.0, 5.637405472862736e-75, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
431,"About an hour before Dad went to pick Miri up, I heard hammering in Miri’s room and put down the pho...",6,0.9999999923286946,"[0.0, 0.0, 0.0, 0.0, 7.67130458985429e-09, 0.0, 0.9999999923286946, 0.0, 0.0]"
432,"He gestured towards Miri’s bed. An array of chalk packets were heaped on the bedspread, alongside a ...",6,1.0,"[0.0, 0.0, 0.0, 0.0, 5.915625728038055e-16, 0.0, 1.0, 0.0, 0.0]"
433,"He stood, still holding the hammer, and stared at me. His pupils looked black.",6,1.0,"[0.0, 0.0, 0.0, 0.0, 1.972370971942746e-16, 0.0, 1.0, 0.0, 0.0]"
434,I looked back at him steadily. I shook my head.,6,1.0,"[0.0, 0.0, 0.0, 0.0, 8.348877654616345e-49, 0.0, 1.0, 0.0, 0.0]"
435,He turned to her desk drawer and swung the hammer with much more force than he needed to. He didn’t ...,5,1.0,"[0.0, 0.0, 8.066375263782052e-27, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
436,"Miranda and her father sat in the Dean’s office with the Dean himself, nodding and smiling soberly a...",5,0.9999999997953104,"[0.0, 0.0, 2.046907007581634e-10, 0.0, 0.0, 0.9999999997953104, 0.0, 0.0, 0.0]"
437,"Everything in the room was quietly powerful; leather-bound books, an antique globe, near-black woode...",2,1.0,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
438,Miranda took out her notebook despite the fact that the discussion was still ongoing. She began writ...,6,0.9999999993287467,"[0.0, 0.0, 0.0, 0.0, 6.712529576945246e-10, 0.0, 0.9999999993287467, 0.0, 0.0]"
439,"Behave yourself, she wrote. Eat.",5,1.0,"[0.0, 0.0, 1.1014889159298852e-42, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
440,How had Lily managed it? It was like dancing with a mask that was attached to a stick—she dared not ...,2,1.0,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
441,"Last night had been the fifth, perhaps the sixth night that Miranda had lain by Ore, smelling her, r...",5,0.9999763166452244,"[0.0, 0.0, 2.3683354777384818e-05, 0.0, 0.0, 0.9999763166452244, 0.0, 0.0, 0.0]"
442,"The watch had ticked loudly, with the sound of a tongue slapped disapprovingly against the roof of a...",4,1.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
443,"In her seat in the Dean’s office, Miranda crossed her ankles. Manage your consumption, she noted, be...",6,0.9999999991604032,"[0.0, 0.0, 0.0, 0.0, 8.395972177899878e-10, 0.0, 0.9999999991604032, 0.0, 0.0]"
444,She looked at the last thing she had written and she felt calm. Then she crossed the words out vehem...,5,1.0,"[0.0, 0.0, 4.043294694862269e-24, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
445,"Miranda wouldn’t be returning to college next term. She wasn’t well enough, the Dean said, her fathe...",5,0.9999999596785728,"[0.0, 0.0, 4.0321427454722075e-08, 0.0, 0.0, 0.9999999596785728, 0.0, 0.0, 0.0]"
446,"I know they said it could never be love, but I wonder . . .",6,1.0,"[0.0, 0.0, 0.0, 0.0, 5.856300818180358e-16, 0.0, 1.0, 0.0, 0.0]"
447,My Miranda came home from college and her change had almost come full circle. She looked so beautifu...,4,1.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
448,"She had been finding it difficult to see, and as she came in on her father’s arm and hesitantly turn...",6,0.9999998226707392,"[0.0, 0.0, 0.0, 0.0, 1.7732926004260634e-07, 0.0, 0.9999998226707392, 0.0, 0.0]"
449,"Once Eliot and Luc had left her alone, she set to feeling around her room for me, looking for me. He...",6,0.9999999999786091,"[0.0, 0.0, 0.0, 0.0, 2.1390220432409652e-11, 0.0, 0.9999999999786091, 0.0, 0.0]"
450,Only I knew how unwell she was. Really she should have been hospitalised. But what would have become...,4,1.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
451,"She tucked herself into bed, drawing the blankets up over her head, smoothing them around her so tha...",5,0.9999999999994529,"[0.0, 0.0, 5.47671324183141e-13, 0.0, 0.0, 0.9999999999994529, 0.0, 0.0, 0.0]"
452,"We saw who she meant. The squashed nose, the pillow lips, fist-sized breasts, the reek of fluids fro...",6,1.0,"[0.0, 0.0, 0.0, 0.0, 5.469424631751139e-24, 0.0, 1.0, 0.0, 0.0]"
453,(is it alright to say how much I like this the way our skin looks together) Anna was shocked. Jennif...,6,0.999999999999936,"[0.0, 0.0, 0.0, 0.0, 6.447886057594151e-14, 0.0, 0.999999999999936, 0.0, 0.0]"
454,"Disgusting. These are the things that happen while you’re not looking, when you’re not keeping caref...",5,0.9999999999964828,"[0.0, 0.0, 3.51780050963408e-12, 0.0, 0.0, 0.9999999999964828, 0.0, 0.0, 0.0]"
455,I would save Miranda even if I had to break her.,6,1.0,"[0.0, 0.0, 0.0, 0.0, 3.750437825894138e-27, 0.0, 1.0, 0.0, 0.0]"
456,"Miranda slept. How easy to peel the covers back and pinch her mouth shut with one unyielding hand, t...",6,0.9999346324088636,"[0.0, 0.0, 0.0, 0.0, 6.536759113601703e-05, 0.0, 0.9999346324088636, 0.0, 0.0]"
457,For a lullaby that afternoon I played her Vera Lynn’s Greatest Hits—there’ll be bluebirds over/ the ...,6,1.0,"[0.0, 0.0, 0.0, 0.0, 2.795030852432355e-25, 0.0, 1.0, 0.0, 0.0]"
458,It was my little joke.,6,1.0,"[0.0, 0.0, 0.0, 0.0, 7.090696812966688e-55, 0.0, 1.0, 0.0, 0.0]"
459,Luc and Eliot brought Miranda dinner in bed; the tray was silver and a single white rose flowed thro...,2,1.0,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
460,"She allowed Eliot to turn on her bedside lamp and sat up to eat with the tray on her lap, laughing a...",5,0.9999999999999183,"[0.0, 0.0, 8.008490949936577e-14, 0.0, 0.0, 0.9999999999999183, 0.0, 0.0, 0.0]"
461,Miranda laughed. She kept forgetting that her father was capable of making her laugh.,5,1.0,"[0.0, 0.0, 7.906687882196715e-23, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
462,"Surprised, Eliot looked up from where he was sprawled on the floor with the manuscript, and Luc, sea...",5,0.9999999999996092,"[0.0, 0.0, 3.9056315146473664e-13, 0.0, 0.0, 0.9999999999996092, 0.0, 0.0, 0.0]"
463,"That night Miranda’s dreams were of the drawers that had been nailed shut, the ugly grey worms that ...",5,0.9999999828736784,"[0.0, 0.0, 1.712631986919651e-08, 0.0, 0.0, 0.9999999828736784, 0.0, 0.0, 0.0]"
464,She heard and felt the life of the house; there was light and a smell of candle smoke outside the ha...,2,1.0,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
465,Jennifer Silver danced a few steps of a song that came on and Miranda heard their feet on the ceilin...,7,1.0,"[0.0, 0.0, 0.0, 0.0, 1.3047895115202492e-21, 0.0, 0.0, 1.0, 0.0]"
466,"A pair of hands slipped over her eyes and rested there, heavy and warm. The screwdriver fell.",5,1.0,"[0.0, 0.0, 1.998125611840947e-22, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
467,"Whenever Eliot paused in his speech, Miranda nodded politely. Eventually he fell asleep with his hea...",5,0.9999999999999929,"[0.0, 0.0, 5.884863474823625e-15, 0.0, 0.0, 0.9999999999999929, 0.0, 0.0, 0.0]"
468,"I am good, Miranda thought. I am good, I am.",6,0.9999999999998472,"[1.5312960920307972e-13, 0.0, 0.0, 0.0, 1.9952327725988182e-57, 0.0, 0.9999999999998472, 0.0, 0.0]"
469,Her hair was greyer. I forgot to look at her eyes. Instead I could see the smiling and the frowning ...,6,0.9999999987491197,"[0.0, 0.0, 0.0, 0.0, 1.2508809220024778e-09, 0.0, 0.9999999987491197, 0.0, 0.0]"
470,"The cake was Mum’s best yet, but I ate more of it than I wanted to. I couldn’t have Dad shaking his ...",6,0.9999999999886029,"[0.0, 0.0, 0.0, 0.0, 1.1397123784825972e-11, 0.0, 0.9999999999886029, 0.0, 0.0]"
471,"We had a crowd at Christmas dinner, because Mum insisted that everyone come over even though there w...",0,0.9999963044845243,"[0.9999963044845243, 0.0, 0.0, 0.0, 7.086343785800021e-18, 0.0, 3.6955154760003988e-06, 0.0, 0.0]"
472,Sean’s and Adam’s dogs chased each other around the room—Sean and Adam said that the dogs weren’t al...,4,0.9999999998262024,"[0.0, 0.0, 0.0, 0.0, 0.9999999998262024, 0.0, 1.7379756747609684e-10, 0.0, 0.0]"
473,I’d known that they’d do these things even before Uncle Terry gave them the dogs—Sean and Adam were ...,6,0.9999999993352358,"[0.0, 0.0, 0.0, 0.0, 6.6476413883378e-10, 0.0, 0.9999999993352358, 0.0, 0.0]"
474,"Sean’s my age, and Adam’s two years older. I swear they’ve been skinheads since birth. Mel’s a year ...",6,0.99999999936027,"[0.0, 0.0, 0.0, 0.0, 6.397304108926593e-10, 0.0, 0.99999999936027, 0.0, 0.0]"
475,"The phone rang. No one moved. We don’t answer the landline after twelve noon. After twelve noon, tha...",6,0.9999999962514643,"[3.748535424278324e-09, 0.0, 0.0, 0.0, 1.6396768948374795e-16, 0.0, 0.9999999962514643, 0.0, 0.0]"
476,I muttered that she would have called back and took the phone.,6,1.0,"[0.0, 0.0, 0.0, 0.0, 2.1415596269334817e-23, 0.0, 1.0, 0.0, 0.0]"
477,I laughed.,6,1.0,"[1.4295764914620716e-64, 0.0, 0.0, 0.0, 2.852850842862838e-94, 0.0, 1.0, 0.0, 0.0]"
478,I had to let a moment pass for credibility before I said I missed her too. I did. I wasn’t tired of ...,6,0.9999999998003943,"[0.0, 0.0, 0.0, 0.0, 1.9960518950167574e-10, 0.0, 0.9999999998003943, 0.0, 0.0]"
479,I could tell his offer was only half a joke.,6,1.0,"[0.0, 0.0, 0.0, 0.0, 9.708125413119148e-42, 0.0, 1.0, 0.0, 0.0]"
480,Tijana had told me about a good half hour spent on a bench in Dover’s main square while some old bla...,4,0.9999999783651676,"[0.0, 0.0, 0.0, 0.0, 0.9999999783651676, 0.0, 2.1634832723845112e-08, 0.0, 0.0]"
481,"She didn’t reply. She looked stiff, as if in shock.",5,1.0,"[0.0, 0.0, 2.1392442987487195e-43, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
482,My room was the first door after the staircase on the second floor.,0,0.9999999943090021,"[0.9999999943090021, 0.0, 0.0, 0.0, 6.348397913649387e-51, 0.0, 5.690997260791686e-09, 0.0, 0.0]"
483,The room I’d been put in had big windows that looked out onto the road. Across the road was a bank o...,6,1.0,"[0.0, 0.0, 0.0, 0.0, 7.154937688768838e-19, 0.0, 1.0, 0.0, 0.0]"
484,There was an apple on my pillow.,0,0.9999981614498549,"[0.9999981614498549, 0.0, 0.0, 0.0, 5.099028089087514e-31, 0.0, 1.838550145178876e-06, 0.0, 0.0]"
485,It was white.,5,1.0,"[0.0, 0.0, 1.4428286796473297e-98, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
486,The apple had not been there when I came into the room with Miranda’s dad. I am certain that it hadn...,4,1.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
487,I dropped the apple into the bin on my way out of the room.,0,0.9999898754047178,"[0.9999898754047178, 0.0, 0.0, 0.0, 1.4511639998379057e-35, 0.0, 1.012459528160568e-05, 0.0, 0.0]"
488,"I don’t have a lift phobia, but the lift in that house daunted me from the first. It was a steel cag...",3,0.9995025922879861,"[0.0, 0.0, 0.0, 0.9995025922879861, 1.770966463329727e-08, 0.0, 0.0004973900023496084, 0.0, 0.0]"
489,"Who is it? Bent double trying to find a place in the air where the whispering was not, I opened the ...",7,1.0,"[0.0, 0.0, 0.0, 0.0, 2.2129962096697e-20, 0.0, 0.0, 1.0, 0.0]"
490,"She was in there alone, kneeling by her bed, a woman dressed entirely in silver and fire-engine red....",6,0.9999999843530106,"[0.0, 0.0, 0.0, 0.0, 1.5646989011162972e-08, 0.0, 0.9999999843530106, 0.0, 0.0]"
491,I almost walked into Miranda’s brother on the landing outside his room. Miranda came out behind him....,6,1.0,"[0.0, 0.0, 0.0, 0.0, 8.388271713843667e-20, 0.0, 1.0, 0.0, 0.0]"
492,"When Miranda introduced us, Eliot turned the handshake into a complicated back-patting and finger-sn...",6,0.999777606935298,"[0.0, 0.0, 0.0, 0.0, 0.00022239306470235655, 0.0, 0.999777606935298, 0.0, 0.0]"
493,I sat on the sofa beside Eliot and Miranda took an armchair miles away and began turning her watch d...,6,0.9999999998084359,"[0.0, 0.0, 0.0, 0.0, 1.915636675125332e-10, 0.0, 0.9999999998084359, 0.0, 0.0]"
494,"Eliot kept making comments and asking questions, which I welcomed, because after the first ten minut...",6,0.9999999999673772,"[0.0, 0.0, 0.0, 0.0, 3.262308320533896e-11, 0.0, 0.9999999999673772, 0.0, 0.0]"
495,He reached across and went through the whole jazzy handshake thing again; I was better at it the sec...,1,1.0,"[0.0, 1.0, 0.0, 0.0, 1.0038803639776734e-45, 0.0, 0.0, 0.0, 0.0]"
496,"My hand moved to the window latch, making sure the window was locked, making sure the window was rea...",6,0.9999999648811808,"[0.0, 0.0, 0.0, 0.0, 3.5118819572419417e-08, 0.0, 0.9999999648811808, 0.0, 0.0]"
497,"Sade put her hand over my mouth. She had seen, but she seemed untroubled.",6,1.0,"[0.0, 0.0, 0.0, 0.0, 1.3665252593327309e-21, 0.0, 1.0, 0.0, 0.0]"
498,I didn’t say anything.,0,0.9999779961949908,"[0.9999779961949908, 0.0, 0.0, 0.0, 2.5414779836365804e-28, 0.0, 2.2003805008919736e-05, 0.0, 0.0]"
499,She seemed amused at that.,5,1.0,"[0.0, 0.0, 2.518461219284824e-51, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
500,"She produced it from the pocket of her cardigan; it was bound in plastic, and inside the pages were ...",1,1.0,"[0.0, 1.0, 7.39042112135678e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
501,"I thought, there is absolutely no one even a bit like you anywhere else.",0,1.0,"[1.0, 0.0, 0.0, 0.0, 9.951927160939302e-39, 0.0, 1.464629002684827e-17, 0.0, 0.0]"
502,She went to the kitchen drawers and took out some chillies in a plastic bag to give to me. They look...,6,0.9999999999784048,"[0.0, 0.0, 0.0, 0.0, 2.1595872837481386e-11, 0.0, 0.9999999999784048, 0.0, 0.0]"
503,"I frowned and looked at my towel. Where it had touched me it was striped with black liquid, as dense...",4,1.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
504,"Some other guests were booked in, so they ate earlier and Luc, Miranda, Eliot and I ate later. Candl...",6,0.9999999999999041,"[0.0, 0.0, 0.0, 0.0, 9.510777062504736e-14, 0.0, 0.9999999999999041, 0.0, 0.0]"
505,"I wanted to hide, or to sleep. I thought if I just slept the discomfort off, the place would make se...",6,0.9999999876582298,"[0.0, 0.0, 0.0, 0.0, 1.234177036042884e-08, 0.0, 0.9999999876582298, 0.0, 0.0]"
506,"• I felt the heat rising from her skin. I ran my hands over her arms, her breasts, her stomach; they...",4,1.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
507,"I tried to take the water to her, but I couldn’t find her.",6,1.0,"[0.0, 0.0, 0.0, 0.0, 6.363520896141864e-16, 0.0, 1.0, 0.0, 0.0]"
508,There was a long shadow behind me. It wasn’t my shadow. From the corner of my eye I saw it grow like...,4,1.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
509,Kill the soucouyant.,0,1.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
510,"She was holding a pair of dressmaker’s scissors to my chest, opened into a stark V. I didn’t feel th...",6,0.9999999999979732,"[0.0, 0.0, 0.0, 0.0, 2.027309196858453e-12, 0.0, 0.9999999999979732, 0.0, 0.0]"
511,"We touched each other’s faces in the dark, trying to be sure.",0,0.9999995091311519,"[0.9999995091311519, 0.0, 0.0, 0.0, 3.840175293124967e-39, 0.0, 4.908688489580165e-07, 0.0, 0.0]"
512,Miranda fetched a cloth and a newspaper and wiped all the salt off the counter. She didn’t answer.,5,1.0,"[0.0, 0.0, 4.586459237053619e-26, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
513,Miranda led the way through the house’s unlit core. I wished I could see her face.,6,1.0,"[0.0, 0.0, 0.0, 0.0, 5.916966303689247e-19, 0.0, 1.0, 0.0, 0.0]"
514,Miranda put a hand on my backbone. Lately it had been starting to show.,6,0.9999999999999911,"[0.0, 0.0, 0.0, 0.0, 8.118870614257784e-15, 0.0, 0.9999999999999911, 0.0, 0.0]"
515,"I lay very still. I didn’t know what would happen to me if I moved, if I tried to run. For some time...",6,0.9999999999997087,"[0.0, 0.0, 0.0, 0.0, 2.9135334214305305e-13, 0.0, 0.9999999999997087, 0.0, 0.0]"
516,"She slept, but I didn’t. I tried to understand her. With my eyes closed, I touched her hair with bot...",6,0.9999999929948586,"[0.0, 0.0, 0.0, 0.0, 7.0051412893943436e-09, 0.0, 0.9999999929948586, 0.0, 0.0]"
517,"You have seen her teeth before I told myself that no matter what Miranda said, the soucouyant was th...",4,1.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
518,"The moon-coloured mannequin halfway across the room had its arms out, as if it would smoothly and ca...",6,0.9999999789684983,"[0.0, 0.0, 0.0, 0.0, 2.1031502323589683e-08, 0.0, 0.9999999789684983, 0.0, 0.0]"
519,It’s hard to believe that there are girls as straightforwardly sexy as Ore Lind who also get into Ca...,6,0.9999483950131095,"[0.0, 0.0, 0.0, 0.0, 5.160498689067506e-05, 0.0, 0.9999483950131095, 0.0, 0.0]"
520,I kept wanting to ask her if she was cold. I kept wanting to run a finger along the seam of those st...,6,0.9999999999870557,"[0.0, 0.0, 0.0, 0.0, 1.2943461905713066e-11, 0.0, 0.9999999999870557, 0.0, 0.0]"
521,"The house was dead when I got home, except for a couple watching Sky News in the sitting room. Not A...",6,0.9999999562787646,"[0.0, 0.0, 0.0, 0.0, 4.3721235885720744e-08, 0.0, 0.9999999562787646, 0.0, 0.0]"
522,I found a box of the Gauloises Dad had given me. As I lit one it came to me that my GrandAnna’s husb...,6,0.9999999995995452,"[0.0, 0.0, 0.0, 0.0, 4.0045445448493934e-10, 0.0, 0.9999999995995452, 0.0, 0.0]"
523,I stuck my head out of the window and breathed smoke at the half moon. It snagged in the tree branch...,6,0.9999999962585253,"[0.0, 0.0, 0.0, 0.0, 3.741474673608144e-09, 0.0, 0.9999999962585253, 0.0, 0.0]"
524,"She started to speak, then shook her head and looked at the ground. I reached out and followed the l...",6,0.9999999999999645,"[0.0, 0.0, 0.0, 0.0, 3.6257448193391624e-14, 0.0, 0.9999999999999645, 0.0, 0.0]"
525,It took me a long time to get to sleep.,6,1.0,"[0.0, 0.0, 0.0, 0.0, 1.3212616015674825e-44, 0.0, 1.0, 0.0, 0.0]"
526,"What was the rule to observe? What offering could I make? I was by Miranda’s bed, trying to hold my ...",7,0.9999599451848699,"[0.0, 0.0, 0.0, 0.0, 4.0054815130253205e-05, 0.0, 0.0, 0.9999599451848699, 0.0]"
527,"I knew I would have to go home. I dropped the watch onto the pillow beside her head, then added the ...",6,0.9999999999663931,"[0.0, 0.0, 0.0, 0.0, 3.3606219198650024e-11, 0.0, 0.9999999999663931, 0.0, 0.0]"
528,She looked up at me. She smiled with her red lips.,6,1.0,"[0.0, 0.0, 0.0, 0.0, 3.485712022583226e-29, 0.0, 1.0, 0.0, 0.0]"
529,"My eyes were watering and my nose was running. It was the cold, but I knew it would look as if I was...",6,0.9999999999999929,"[0.0, 0.0, 0.0, 0.0, 7.912580018942037e-15, 0.0, 0.9999999999999929, 0.0, 0.0]"
530,She didn’t say anything. She sucked chalk from out under her fingernails. She looked tired.,5,0.9999999999999964,"[0.0, 0.0, 4.522269326779065e-15, 0.0, 0.0, 0.9999999999999964, 0.0, 0.0, 0.0]"
531,Well? Is it the black girl? Or Eliot? Or me? Our talk depends upon the fact that you weren’t there a...,3,1.0,"[0.0, 0.0, 0.0, 1.0, 1.0324922011263905e-35, 0.0, 0.0, 0.0, 0.0]"
532,Where was Eliot from September to December? Africa? Really? How funny.,7,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
533,They are better off apart now.,5,1.0,"[0.0, 0.0, 4.165957508043692e-44, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
534,Someone had been in my room—I mean that someone had been in the guest room that I’d been put in. My ...,6,0.9999999921569103,"[0.0, 0.0, 0.0, 0.0, 7.84308960997518e-09, 0.0, 0.9999999921569103, 0.0, 0.0]"
535,Do you know how many immigrants are in the U.K.? Neither does the U.K. government . . .,7,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
536,There were so many leaflets that it took me nearly fifteen minutes just to gather them into the gues...,6,0.9999940228416877,"[0.0, 0.0, 0.0, 0.0, 5.977158312343073e-06, 0.0, 0.9999940228416877, 0.0, 0.0]"
537,"When I stepped out of the room with my bag over my shoulder, the corridor mixed twilight and green a...",4,1.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
538,The thing in her hands was covered in flies. It was bloody and she seemed to have brought it out fro...,5,1.0,"[0.0, 0.0, 6.663070204307145e-16, 0.0, 0.0, 1.0, 0.0, 1.6788100560439502e-156, 0.0]"
539,"I pressed the lift button to go down (take her down, she belongs in a grave) but nothing happened.",6,0.9999999999999911,"[0.0, 0.0, 0.0, 0.0, 8.20730403264851e-15, 0.0, 0.9999999999999911, 0.0, 0.0]"
540,The girl’s eyes were plaintive. She held the thing out to me. It wobbled in her hands like dirty jel...,6,1.0,"[0.0, 0.0, 0.0, 0.0, 2.037640696843066e-22, 0.0, 1.0, 0.0, 0.0]"
541,"I’m not brave. I remembered the salt I had in both pockets, and the pepper of the wickedest kind wra...",6,0.9999999999999876,"[1.444138339459263e-15, 0.0, 0.0, 0.0, 1.0453568136093689e-14, 0.0, 0.9999999999999876, 0.0, 0.0]"
542,"The doors closed and the lift went up. She stopped struggling. She licked the back of my hand, slowl...",6,0.9999999864173555,"[0.0, 0.0, 0.0, 0.0, 1.3582644459689877e-08, 0.0, 0.9999999864173555, 0.0, 0.0]"
543,"The lift doors opened onto a floor of the house I hadn’t seen. The walls were bare, and nails stuck ...",6,0.9999999998553761,"[0.0, 0.0, 0.0, 0.0, 1.446243380353466e-10, 0.0, 0.9999999998553761, 0.0, 0.0]"
544,Miranda politely flicked my hands away from her and sashayed out among them. They all looked at her ...,6,0.6351179585923528,"[0.0, 0.0, 0.0, 0.0, 0.36488204140764735, 0.0, 0.6351179585923528, 0.0, 0.0]"
545,"I looked behind me and there they stood, eyes closed, lips pursed in consternation, their arms out i...",6,0.9999999999999964,"[0.0, 0.0, 0.0, 0.0, 3.554471634613655e-15, 0.0, 0.9999999999999964, 0.0, 0.0]"
546,I walked into a shuttered room full of the sound of a sewing machine. The machine was set on a stand...,6,1.0,"[0.0, 0.0, 0.0, 0.0, 3.903840298381556e-22, 0.0, 1.0, 0.0, 0.0]"
547,"Miranda was in the corner with her arms folded around her knees. She looked blissful, like one of th...",6,1.0,"[0.0, 0.0, 0.0, 0.0, 7.851257124015927e-17, 0.0, 1.0, 0.0, 0.0]"
548,I got up.,6,1.0,"[5.9412994525489115e-22, 0.0, 0.0, 0.0, 9.661288306791455e-60, 0.0, 1.0, 0.0, 0.0]"
549,"Outside the room, the floor had gone (where is the floor?) I fell down into a pickled-lime smell tha...",4,1.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
550,"When I opened my eyes I was in the room that had nothing in it but the white fireplace. I saw, throu...",6,0.999999999998721,"[0.0, 0.0, 0.0, 0.0, 1.2788618120552837e-12, 0.0, 0.999999999998721, 0.0, 0.0]"
551,"I sat up, still in the net. It was knotted at the top, but I couldn’t see how. I sat in a huge white...",6,1.0,"[0.0, 0.0, 0.0, 0.0, 7.61598295682952e-25, 0.0, 1.0, 0.0, 0.0]"
552,Sade looked at me through the net.,0,0.9999971424855445,"[0.9999971424855445, 0.0, 0.0, 0.0, 5.283590293989207e-31, 0.0, 2.8575144560227806e-06, 0.0, 0.0]"
553,She bustled away. I didn’t feel like testing what she had said yet; I felt so safe in the net. I put...,4,1.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
554,Miranda followed me to the train station. I didn’t know it until the conductor blew his whistle and ...,6,0.9999999973967171,"[0.0, 0.0, 0.0, 0.0, 2.6032836771202443e-09, 0.0, 0.9999999973967171, 0.0, 0.0]"
555,"Miranda almost didn’t go home. She had run so hard and she had come to the end of her strength, and ...",2,1.0,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
556,Miranda turned in the opposite direction of home. At the Post Office she bought a postcard with Dove...,5,1.0,"[0.0, 0.0, 2.8332307100594107e-27, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
557,"I’m sorry for everything, she wrote.",6,1.0,"[0.0, 0.0, 0.0, 0.0, 9.666977732143812e-26, 0.0, 1.0, 0.0, 0.0]"
558,I am going down against her.,6,1.0,"[0.0, 0.0, 0.0, 0.0, 2.129397883165415e-33, 0.0, 1.0, 0.0, 0.0]"
559,She bought a single stamp to post the card with. The woman behind the counter clacked gum and looked...,5,0.9999999997542588,"[0.0, 0.0, 2.4574007090340233e-10, 0.0, 0.0, 0.9999999997542588, 0.0, 0.0, 0.0]"
560,"When she got home, all-season apples were heaped on one of the counters—the sheer number of them con...",5,0.9999999993543227,"[0.0, 0.0, 6.456774972385549e-10, 0.0, 0.0, 0.9999999993543227, 0.0, 0.0, 0.0]"
561,Her father switched his laptop off without saving the file.,5,1.0,"[0.0, 0.0, 5.256700841524707e-29, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
